timestamp,table_a,table_b
3/22/2019 14:26:03,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:26:24,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:26:50,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:26:51,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:26:54,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:27:41,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:28:17,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:28:27,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:28:39,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:28:42,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:29:20,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:29:35,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:30:02,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 14:30:59,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:31:02,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:31:05,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:31:05,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:31:33,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:31:36,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:32:22,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 14:33:05,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 14:33:18,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:33:23,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:33:27,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 14:33:52,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:34:03,Table A is shorter than Table B,Table B is narrower than Table A
3/22/2019 14:34:29,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:34:37,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:35:00,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 14:35:07,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:35:40,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:35:53,3D,2d
3/22/2019 14:37:05,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:37:32,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 14:37:42,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:38:02,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:38:18,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:38:38,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:39:21,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 14:39:34,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:40:35,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 14:41:15,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:41:26,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:41:34,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:41:43,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:41:51,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 14:42:06,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:43:18,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:43:24,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:43:59,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:44:25,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:44:42,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:44:53,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:45:28,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:46:25,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:47:01,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 14:47:03,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:47:24,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:47:47,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:48:01,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:48:34,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 14:48:58,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:49:02,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:49:12,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:49:22,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 14:49:46,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:03,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:39,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:42,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:42,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:45,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:46,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:51:55,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:52:32,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:52:42,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:52:45,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:52:57,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:52:59,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:53:00,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:53:00,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 14:53:32,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:53:41,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:54:12,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:54:38,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:55:13,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 14:55:13,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 14:55:58,Table A is shallower than Table B,Table B is deeper than Table A
3/22/2019 14:56:31,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:57:00,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:57:48,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:57:53,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:58:53,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 14:59:03,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:00:41,Compact,melter
3/22/2019 15:00:51,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 15:00:57,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:01:13,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:01:23,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:01:37,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:01:53,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:02:09,Table A is shallower than Table B,Table B is narrower than Table A
3/22/2019 15:02:10,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:02:20,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:02:20,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:03:00,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:03:03,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:03:11,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 15:03:22,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:03:29,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:03:53,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:03:57,Table A is wider and shorter,Table B is narrower and longer
3/22/2019 15:04:21,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:05:19,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:05:24,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:06:31,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:06:38,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:06:46,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:07:32,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:08:10,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:08:36,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:10:01,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:10:29,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:10:30,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:11:04,Table A is shallower than Table B,Table B is deeper than Table A
3/22/2019 15:11:21,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:11:50,Table A is more concentrated than table B,Table B is more diluted than table A
3/22/2019 15:11:52,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 15:11:59,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:12:06,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 15:12:18,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:12:33,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:12:53,Table A is shallower than Table B,Table B is deeper than Table A
3/22/2019 15:13:02,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 15:13:12,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:13:26,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:13:29,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 15:13:57,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 15:14:29,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 15:14:40,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:15:03,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:15:49,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:16:36,Less melted,More melted
3/22/2019 15:16:41,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:16:41,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:16:52,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:17:15,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:17:25,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:17:28,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 15:18:10,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:18:14,Table A is wider than Table B,Skinny
3/22/2019 15:18:24,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:18:40,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:18:49,Table A is shorter than Table B,Table B is longer than Table A
3/22/2019 15:18:52,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:19:00,Table A is shorter than Table B,Table B is taller than Table A
3/22/2019 15:19:13,Table A is wider than Table B,Table B is narrower than Table A
3/22/2019 15:19:33,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:19:43,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:19:54,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:20:00,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:20:41,Table A is wider than Table B,Table B is taller than Table A
3/22/2019 15:20:54,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:21:36,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:22:46,Table A is wider than Table B,Table B is longer than Table A
3/22/2019 15:23:17,Table A is shallower than Table B,Table B is deeper than Table A
3/22/2019 15:23:27,Table A is wider than Table B,Table B is longer than Table A
